id,fuel_type,price_per_litre,region,source,recorded_at,is_active
16445,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16446,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16461,diesel,1.494,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16462,petrol,1.404,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16475,diesel,1.493,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16476,petrol,1.403,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16493,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16494,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16507,diesel,1.492,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16508,petrol,1.402,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16541,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16542,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16557,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16558,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16573,diesel,1.484,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16574,petrol,1.394,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16589,diesel,1.484,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16590,petrol,1.394,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16605,diesel,1.479,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16606,petrol,1.389,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16623,diesel,1.481,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16624,petrol,1.391,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16641,diesel,1.493,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16642,petrol,1.403,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16653,diesel,1.495,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16654,petrol,1.405,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16669,diesel,1.480,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16670,petrol,1.390,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16685,diesel,1.480,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16686,petrol,1.390,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16701,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16702,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16715,diesel,1.482,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16716,petrol,1.392,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16745,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16746,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16761,diesel,1.495,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16762,petrol,1.405,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16775,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16776,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16789,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16790,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16809,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16810,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16823,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16824,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16841,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16842,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16855,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16856,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16873,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16874,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16901,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16902,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16919,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16920,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16933,diesel,1.475,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16934,petrol,1.385,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16961,diesel,1.480,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16962,petrol,1.390,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16977,diesel,1.479,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16978,petrol,1.389,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16997,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
16998,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17011,diesel,1.492,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17012,petrol,1.402,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17043,diesel,1.485,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17044,petrol,1.395,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17059,diesel,1.494,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17060,petrol,1.404,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17073,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17074,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17089,diesel,1.493,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17090,petrol,1.403,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17109,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17110,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
16381,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16382,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16397,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16398,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16417,diesel,1.485,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16418,petrol,1.395,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16437,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16438,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16451,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16452,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16467,diesel,1.484,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16468,petrol,1.394,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16489,diesel,1.480,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16490,petrol,1.390,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16515,diesel,1.493,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16516,petrol,1.403,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16529,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16530,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16547,diesel,1.492,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16548,petrol,1.402,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16579,diesel,1.485,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16580,petrol,1.395,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16597,diesel,1.492,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16598,petrol,1.402,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16615,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16616,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16633,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16634,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16647,diesel,1.493,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16648,petrol,1.403,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16667,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16668,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16681,diesel,1.491,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16682,petrol,1.401,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16697,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16698,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16713,diesel,1.491,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16714,petrol,1.401,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16727,diesel,1.494,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16728,petrol,1.404,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16743,diesel,1.494,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16744,petrol,1.404,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16759,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16760,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16777,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16778,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16793,diesel,1.480,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16794,petrol,1.390,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16811,diesel,1.487,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16812,petrol,1.397,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16829,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16830,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16845,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16846,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16863,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16864,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16879,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16880,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16895,diesel,1.480,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16896,petrol,1.390,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16911,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16912,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16929,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16930,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16943,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16944,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16955,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16956,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16973,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16974,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16991,diesel,1.479,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
16992,petrol,1.389,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17001,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17002,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17035,diesel,1.484,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17036,petrol,1.394,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17051,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17052,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17065,diesel,1.481,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17066,petrol,1.391,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17083,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17084,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17101,diesel,1.485,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17102,petrol,1.395,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17119,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17120,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17139,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
17140,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:56 GMT+0000 (Coordinated Universal Time),true
16409,diesel,1.492,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16410,petrol,1.402,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16427,diesel,1.482,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16428,petrol,1.392,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16469,diesel,1.495,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16470,petrol,1.405,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
16485,diesel,1.491,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:55 GMT+0000 (Coordinated Universal Time),true
